team_a_name,team_a_score,team_b_name,team_b_score,winner
21,185,:),-185,21
pkr face,3610,yeet,-3610,pkr face
kaonashi,-2939,reference_staff,2939,reference_staff
Jigglybluff,-28,¡WHAM!,28,¡WHAM!
Icy,6060,:),-6060,Icy
pkr face,188,AlphaFish,-188,pkr face
Team Name,9614,No One,-9614,Team Name
reference_lecture_2,-942,Team Name,942,Team Name
Kappa Sigma C Team,69543,reference_random,-69543,Kappa Sigma C Team
GoKinCobra,214,IeetChips,-214,GoKinCobra
Blind Plays,115,Team Name,-115,Blind Plays
fleabitten,269,Power JEM ,-269,fleabitten
player1,1154,B),-1154,player1
A.L.O.E.,1444,B),-1444,A.L.O.E.
yeet,-229,PotHotBot,229,PotHotBot
reference_staff,-94,Blind Plays,94,Blind Plays
Queens Club,-753,21,753,21
reference_lecture_2,-183,Daniel Negreanu,183,Daniel Negreanu
Bananarchist,-87,fleabitten,87,fleabitten
Team Name,-506,¡WHAM!,506,¡WHAM!
Jigglybluff,681,ChocolateWarriors,-681,Jigglybluff
YEE,-205,PotHotBot,205,PotHotBot
Boners '22,246,:),-246,Boners '22
Diamond Dogs,-257,PotHotBot,257,PotHotBot
PokerBrots,-938,GoKinCobra,938,GoKinCobra
PokerBrots,-237,AlphaOne,237,AlphaOne
player1,-2869,my bad,2869,my bad
testing,1467,Diamond Dogs,-1467,testing
Team Name,64,player1,-64,Team Name
player1,90,Blind Plays,-90,player1
andrew's bots,33957,No One,-33957,andrew's bots
Power JEM ,-228,Bananarchist,228,Bananarchist
AP,-683,Boners '22,683,Boners '22
Diamond Dogs,-2973,reference_staff,2973,reference_staff
reference_lecture_2,2107,Queens Club,-2107,reference_lecture_2
LadyMooseLizardPhi,-51,player1,51,player1
YEE,106,Icy,-106,YEE
Icy,5464,player1,-5464,Icy
Hurrikeynes,-709,kaonashi,709,kaonashi
Power JEM ,17586,reference_lecture_1,-17586,Power JEM 
maybenot,2116,B),-2116,maybenot
Bananarchist,-701,<^-^>,701,<^-^>
Jigglybluff,78,Kappa Sigma C Team,-78,Jigglybluff
Jeff Lynne,1619,B),-1619,Jeff Lynne
A.L.O.E.,-226,andrew's bots,226,andrew's bots
Team Name,11239,TeamRocket,-11239,Team Name
Diamond Dogs,165,A.L.O.E.,-165,Diamond Dogs
Blind Plays,-2,21,2,21
Power JEM ,1525,LadyMooseLizardPhi,-1525,Power JEM 
Icy,14125,reference_random,-14125,Icy
ChocolateWarriors,-60,Power JEM ,60,Power JEM 
Flush Boys,-281,PotHotBot,281,PotHotBot
B),2403,reference_lecture_1,-2403,B)
GoKinCobra,964,Kappa Sigma C Team,-964,GoKinCobra
Boners '22,103,andrew's bots,-103,Boners '22
SWEET BUT SALTY,448,Daniel Negreanu,-448,SWEET BUT SALTY
PokerBrots,3418,BluffBot,-3418,PokerBrots
¡WHAM!,311,pkr face,-311,¡WHAM!
pls STOP we BROKE,-2438,andrew's bots,2438,andrew's bots
reference_staff,-209,Flush Boys,209,Flush Boys
Jeff Lynne,987,testing,-987,Jeff Lynne
Heffalump Rangers,-865,GoKinCobra,865,GoKinCobra
CC Star,-111,Bananarchist,111,Bananarchist
pkr face,462,andrew's bots,-462,pkr face
reference_lecture_1,-61,PotHotBot,61,PotHotBot
Daniel Negreanu,-89,fleabitten,89,fleabitten
PotHotBot,143,kaonashi,-143,PotHotBot
Heffalump Rangers,-250,¡WHAM!,250,¡WHAM!
GoKinCobra,312,Power JEM ,-312,GoKinCobra
pkr face,841,andrew's bots,-841,pkr face
kaonashi,-251,¡WHAM!,251,¡WHAM!
andrew's bots,459,Army Leggy,-459,andrew's bots
Daniel Negreanu,10,Bananarchist,-10,Daniel Negreanu
testing,1153,IeetChips,-1153,testing
reference_checkcall,-836,kaonashi,836,kaonashi
Hurrikeynes,-743,IeetChips,743,IeetChips
BadBeatBot,370,maybenot,-370,BadBeatBot
No One,-41685,Army Leggy,41685,Army Leggy
Flush Boys,74,CC Star,-74,Flush Boys
BadBeatBot,-6599,Icy,6599,Icy
Flush Boys,-85,Jeff Lynne,85,Jeff Lynne
AAAKJ,5427,No One,-5427,AAAKJ
Jigglybluff,272,Kappa Sigma C Team,-272,Jigglybluff
A.L.O.E.,917,reference_random,-917,A.L.O.E.
Heffalump Rangers,-323,Diamond Dogs,323,Diamond Dogs
¡WHAM!,-287,fleabitten,287,fleabitten
reference_checkcall,-852,Diamond Dogs,852,Diamond Dogs
AAAKJ,103,<^-^>,-103,AAAKJ
B),979,reference_lecture_2,-979,B)
Jigglybluff,111,Blind Plays,-111,Jigglybluff
reference_lecture_2,1337,LadyMooseLizardPhi,-1337,reference_lecture_2
andrew's bots,1426,¡WHAM!,-1426,andrew's bots
AlphaOne,237,andrew's bots,-237,AlphaOne
Daniel Negreanu,-1549,B),1549,B)
PotHotBot,25,Blind Plays,-25,PotHotBot
Daniel Negreanu,182,pkr face,-182,Daniel Negreanu
preflop all in,-1073,Team Name,1073,Team Name
pkr face,4217,yeet,-4217,pkr face
Diamond Dogs,1493,reference_random,-1493,Diamond Dogs
Team Name,-316,Boners '22,316,Boners '22
A.L.O.E.,-618,Jeff Lynne,618,Jeff Lynne
reference_staff,-91,Daniel Negreanu,91,Daniel Negreanu
Flush Boys,-98,kaonashi,98,kaonashi
<^-^>,-239,kaonashi,239,kaonashi
IeetChips,81,preflop all in,-81,IeetChips
Diamond Dogs,1084,B),-1084,Diamond Dogs
Third Mid,-348,Boners '22,348,Boners '22
preflop all in,3126,Heffalump Rangers,-3126,preflop all in
Icy,-451,B),451,B)
preflop all in,529,GoKinCobra,-529,preflop all in
kaonashi,-274,Daniel Negreanu,274,Daniel Negreanu
pkr face,14809,Kappa Sigma C Team,-14809,pkr face
reference_staff,1072,ChocolateWarriors,-1072,reference_staff
Daniel Negreanu,704,Hurrikeynes,-704,Daniel Negreanu
AP,-693,kaonashi,693,kaonashi
TeamRocket,-312,Diamond Dogs,312,Diamond Dogs
SWEET BUT SALTY,441,reference_lecture_2,-441,SWEET BUT SALTY
kaonashi,627,yeet,-627,kaonashi
testing,3430,21,-3430,testing
maybenot,-223,my bad,223,my bad
LadyMooseLizardPhi,666,AP,-666,LadyMooseLizardPhi
andrew's bots,1713,pls STOP we BROKE,-1713,andrew's bots
reference_random,-19707,Army Leggy,19707,Army Leggy
PokerBrots,12902,Boners '22,-12902,PokerBrots
Hurrikeynes,-9688,Power JEM ,9688,Power JEM 
21,445,Team Name,-445,21
AP,-1324,<^-^>,1324,<^-^>
Kappa Sigma C Team,24849,Blind Plays,-24849,Kappa Sigma C Team
TeamRocket,2051,B),-2051,TeamRocket
Third Mid,-1010,Icy,1010,Icy
Icy,2023,Third Mid,-2023,Icy
BluffBot,918,Jeff Lynne,-918,BluffBot
Queens Club,-783,YEE,783,YEE
pkr face,1323,AP,-1323,pkr face
PokerBrots,-220,AAAKJ,220,AAAKJ
¡WHAM!,-98,IeetChips,98,IeetChips
preflop all in,511,PokerBrots,-511,preflop all in
B),2410,GoKinCobra,-2410,B)
reference_lecture_2,9586,reference_lecture_1,-9586,reference_lecture_2
Third Mid,-362,AlphaOne,362,AlphaOne
pls STOP we BROKE,320,maybenot,-320,pls STOP we BROKE
IeetChips,0,Bananarchist,0,Bananarchist
Kappa Sigma C Team,-307,TeamRocket,307,TeamRocket
LadyMooseLizardPhi,-153,IeetChips,153,IeetChips
Jeff Lynne,572,AlphaOne,-572,Jeff Lynne
reference_staff,1349,ChocolateWarriors,-1349,reference_staff
Daniel Negreanu,-307,kaonashi,307,kaonashi
<^-^>,1516,Hurrikeynes,-1516,<^-^>
fleabitten,317,CC Star,-317,fleabitten
B),-15381,my bad,15381,my bad
Icy,-80,Third Mid,80,Third Mid
PokerBrots,14673,Kappa Sigma C Team,-14673,PokerBrots
AlphaFish,-1834,pkr face,1834,pkr face
No One,832,yeet,-832,No One
testing,471,LadyMooseLizardPhi,-471,testing
Diamond Dogs,-3155,Army Leggy,3155,Army Leggy
:),-314,maybenot,314,maybenot
Team Name,-942,pkr face,942,pkr face
reference_lecture_1,-10200,PokerBrots,10200,PokerBrots
reference_checkcall,48,ChocolateWarriors,-48,reference_checkcall
Army Leggy,9954,Kappa Sigma C Team,-9954,Army Leggy
A.L.O.E.,-7,¡WHAM!,7,¡WHAM!
Diamond Dogs,-1466,andrew's bots,1466,andrew's bots
YEE,-78,BadBeatBot,78,BadBeatBot
¡WHAM!,35,reference_checkcall,-35,¡WHAM!
preflop all in,2223,Heffalump Rangers,-2223,preflop all in
CC Star,-1376,Queens Club,1376,Queens Club
AP,-1316,<^-^>,1316,<^-^>
ChocolateWarriors,-341,Blind Plays,341,Blind Plays
PokerBrots,-4244,my bad,4244,my bad
Third Mid,714,Queens Club,-714,Third Mid
Queens Club,17647,GoKinCobra,-17647,Queens Club
TeamRocket,-25,Jigglybluff,25,Jigglybluff
¡WHAM!,175,SWEET BUT SALTY,-175,¡WHAM!
Flush Boys,-5,LadyMooseLizardPhi,5,LadyMooseLizardPhi
21,-249,kaonashi,249,kaonashi
¡WHAM!,-188,AlphaOne,188,AlphaOne
Hurrikeynes,-804,21,804,21
CC Star,-410,A.L.O.E.,410,A.L.O.E.
fleabitten,89,PokerBrots,-89,fleabitten
Diamond Dogs,-149,Bananarchist,149,Bananarchist
preflop all in,647,Kappa Sigma C Team,-647,preflop all in
SWEET BUT SALTY,811,my bad,-811,SWEET BUT SALTY
Jigglybluff,-8,Boners '22,8,Boners '22
AlphaOne,191,fleabitten,-191,AlphaOne
Bananarchist,633,Heffalump Rangers,-633,Bananarchist
Boners '22,-279,Bananarchist,279,Bananarchist
Jeff Lynne,356,PokerBrots,-356,Jeff Lynne
:),63,Power JEM ,-63,:)
Army Leggy,3337,Boners '22,-3337,Army Leggy
Third Mid,390,Heffalump Rangers,-390,Third Mid
kaonashi,69,Flush Boys,-69,kaonashi
:),561,A.L.O.E.,-561,:)
maybenot,634,PotHotBot,-634,maybenot
testing,7930,GoKinCobra,-7930,testing
reference_lecture_2,-2722,reference_staff,2722,reference_staff
reference_lecture_1,-9271,testing,9271,testing
LadyMooseLizardPhi,677,¡WHAM!,-677,LadyMooseLizardPhi
TeamRocket,392,player1,-392,TeamRocket
CC Star,-3429,andrew's bots,3429,andrew's bots
YEE,-192,Jeff Lynne,192,Jeff Lynne
Army Leggy,3994,B),-3994,Army Leggy
Boners '22,-305,maybenot,305,maybenot
kaonashi,573,LadyMooseLizardPhi,-573,kaonashi
testing,4617,21,-4617,testing
Hurrikeynes,-593,PotHotBot,593,PotHotBot
<^-^>,-138,AAAKJ,138,AAAKJ
AP,-701,Boners '22,701,Boners '22
YEE,-217,Jigglybluff,217,Jigglybluff
LadyMooseLizardPhi,-3378,AlphaFish,3378,AlphaFish
Jeff Lynne,187,Team Name,-187,Jeff Lynne
No One,-63489,reference_staff,63489,reference_staff
BadBeatBot,760,reference_checkcall,-760,BadBeatBot
Blind Plays,-10,Diamond Dogs,10,Diamond Dogs
:),-1014,preflop all in,1014,preflop all in
Diamond Dogs,-677,<^-^>,677,<^-^>
A.L.O.E.,-439,Flush Boys,439,Flush Boys
player1,347,Hurrikeynes,-347,player1
Queens Club,200,Flush Boys,-200,Queens Club
player1,-886,AAAKJ,886,AAAKJ
Queens Club,-596,PotHotBot,596,PotHotBot
¡WHAM!,25,reference_lecture_1,-25,¡WHAM!
AlphaFish,-784,fleabitten,784,fleabitten
BadBeatBot,385,Power JEM ,-385,BadBeatBot
BluffBot,16045,yeet,-16045,BluffBot
<^-^>,4296,LadyMooseLizardPhi,-4296,<^-^>
reference_staff,3237,Power JEM ,-3237,reference_staff
:),-4152,reference_lecture_2,4152,reference_lecture_2
fleabitten,104,:),-104,fleabitten
andrew's bots,-327,AlphaOne,327,AlphaOne
TeamRocket,-17764,yeet,17764,yeet
21,-37,kaonashi,37,kaonashi
ChocolateWarriors,-735,LadyMooseLizardPhi,735,LadyMooseLizardPhi
andrew's bots,-151,SWEET BUT SALTY,151,SWEET BUT SALTY
SWEET BUT SALTY,608,Heffalump Rangers,-608,SWEET BUT SALTY
Power JEM ,-100,:),100,:)
Daniel Negreanu,266,testing,-266,Daniel Negreanu
reference_lecture_2,1607,AlphaFish,-1607,reference_lecture_2
Power JEM ,-260,pls STOP we BROKE,260,pls STOP we BROKE
PotHotBot,371,reference_staff,-371,PotHotBot
reference_staff,10913,GoKinCobra,-10913,reference_staff
reference_checkcall,-10307,reference_lecture_2,10307,reference_lecture_2
Hurrikeynes,-1263,Icy,1263,Icy
pls STOP we BROKE,-398,Diamond Dogs,398,Diamond Dogs
pkr face,327,maybenot,-327,pkr face
AlphaFish,-1501,Team Name,1501,Team Name
GoKinCobra,616,CC Star,-616,GoKinCobra
PokerBrots,1877,Queens Club,-1877,PokerBrots
PokerBrots,1666,Blind Plays,-1666,PokerBrots
LadyMooseLizardPhi,-396,Third Mid,396,Third Mid
testing,-334,Jeff Lynne,334,Jeff Lynne
Jeff Lynne,704,ChocolateWarriors,-704,Jeff Lynne
PokerBrots,2400,Diamond Dogs,-2400,PokerBrots
Army Leggy,6149,Heffalump Rangers,-6149,Army Leggy
testing,56432,No One,-56432,testing
reference_checkcall,310,Hurrikeynes,-310,reference_checkcall
BluffBot,3156,A.L.O.E.,-3156,BluffBot
Icy,1333,¡WHAM!,-1333,Icy
testing,239,AlphaFish,-239,testing
AP,-480,¡WHAM!,480,¡WHAM!
Army Leggy,1319,AP,-1319,Army Leggy
Flush Boys,390,my bad,-390,Flush Boys
my bad,-660,maybenot,660,maybenot
AlphaOne,1010,player1,-1010,AlphaOne
player1,-5409,pkr face,5409,pkr face
fleabitten,168,TeamRocket,-168,fleabitten
Heffalump Rangers,-523,Boners '22,523,Boners '22
YEE,352,fleabitten,-352,YEE
¡WHAM!,162,Army Leggy,-162,¡WHAM!
AlphaOne,576,ChocolateWarriors,-576,AlphaOne
Kappa Sigma C Team,-21650,reference_staff,21650,reference_staff
B),2333,Power JEM ,-2333,B)
Daniel Negreanu,406,Kappa Sigma C Team,-406,Daniel Negreanu
kaonashi,-2126,Team Name,2126,Team Name
maybenot,61,Third Mid,-61,maybenot
reference_lecture_2,5997,player1,-5997,reference_lecture_2
¡WHAM!,203,AlphaFish,-203,¡WHAM!
PokerBrots,-93,pls STOP we BROKE,93,pls STOP we BROKE
AlphaFish,16168,No One,-16168,AlphaFish
andrew's bots,2424,AlphaFish,-2424,andrew's bots
andrew's bots,1119,Queens Club,-1119,andrew's bots
ChocolateWarriors,7518,No One,-7518,ChocolateWarriors
AlphaFish,11986,No One,-11986,AlphaFish
SWEET BUT SALTY,130,reference_staff,-130,SWEET BUT SALTY
<^-^>,2942,reference_lecture_2,-2942,<^-^>
21,817,Hurrikeynes,-817,21
Team Name,1363,IeetChips,-1363,Team Name
No One,-3310,¡WHAM!,3310,¡WHAM!
AP,-6880,pkr face,6880,pkr face
IeetChips,-24,fleabitten,24,fleabitten
Team Name,-278,PotHotBot,278,PotHotBot
AAAKJ,135,Third Mid,-135,AAAKJ
Hurrikeynes,-803,Heffalump Rangers,803,Heffalump Rangers
TeamRocket,-764,ChocolateWarriors,764,ChocolateWarriors
reference_checkcall,-885,fleabitten,885,fleabitten
reference_checkcall,-3986,Queens Club,3986,Queens Club
my bad,42970,No One,-42970,my bad
IeetChips,612,ChocolateWarriors,-612,IeetChips
fleabitten,128,SWEET BUT SALTY,-128,fleabitten
GoKinCobra,1212,Queens Club,-1212,GoKinCobra
Bananarchist,137,B),-137,Bananarchist
fleabitten,84,Daniel Negreanu,-84,fleabitten
Third Mid,782,reference_random,-782,Third Mid
21,766,reference_random,-766,21
BadBeatBot,149,PokerBrots,-149,BadBeatBot
BadBeatBot,-179,Jigglybluff,179,Jigglybluff
fleabitten,-109,Daniel Negreanu,109,Daniel Negreanu
reference_lecture_2,-363,Jigglybluff,363,Jigglybluff
Blind Plays,-66,fleabitten,66,fleabitten
:),-109,maybenot,109,maybenot
Team Name,-32,Jeff Lynne,32,Jeff Lynne
AP,-750,Bananarchist,750,Bananarchist
BluffBot,650,Hurrikeynes,-650,BluffBot
reference_lecture_2,675,CC Star,-675,reference_lecture_2
Diamond Dogs,-407,YEE,407,YEE
Jigglybluff,819,A.L.O.E.,-819,Jigglybluff
testing,-331,AAAKJ,331,AAAKJ
pls STOP we BROKE,48,Boners '22,-48,pls STOP we BROKE
GoKinCobra,-58,fleabitten,58,fleabitten
andrew's bots,94,LadyMooseLizardPhi,-94,andrew's bots
yeet,-236,YEE,236,YEE
player1,-1016,Boners '22,1016,Boners '22
ChocolateWarriors,-714,Bananarchist,714,Bananarchist
LadyMooseLizardPhi,390,AAAKJ,-390,LadyMooseLizardPhi
my bad,2968,Team Name,-2968,my bad
yeet,-252,21,252,21
AlphaOne,991,player1,-991,AlphaOne
PokerBrots,352,Jigglybluff,-352,PokerBrots
AlphaOne,-264,SWEET BUT SALTY,264,SWEET BUT SALTY
my bad,3966,PokerBrots,-3966,my bad
Team Name,-95,AAAKJ,95,AAAKJ
my bad,3257,BadBeatBot,-3257,my bad
preflop all in,10922,reference_lecture_1,-10922,preflop all in
AlphaFish,-1445,pkr face,1445,pkr face
Jeff Lynne,-833,andrew's bots,833,andrew's bots
kaonashi,1025,reference_checkcall,-1025,kaonashi
ChocolateWarriors,-1065,AAAKJ,1065,AAAKJ
yeet,-215,SWEET BUT SALTY,215,SWEET BUT SALTY
yeet,-480,fleabitten,480,fleabitten
my bad,-601,kaonashi,601,kaonashi
No One,-5381,Flush Boys,5381,Flush Boys
21,-605,preflop all in,605,preflop all in
preflop all in,-354,maybenot,354,maybenot
pkr face,-487,preflop all in,487,preflop all in
Diamond Dogs,-362,Jigglybluff,362,Jigglybluff
Kappa Sigma C Team,75829,reference_random,-75829,Kappa Sigma C Team
Blind Plays,-21996,AlphaFish,21996,AlphaFish
pls STOP we BROKE,708,AP,-708,pls STOP we BROKE
Third Mid,248,CC Star,-248,Third Mid
yeet,930,ChocolateWarriors,-930,yeet
reference_random,-12694,Queens Club,12694,Queens Club
PokerBrots,-156,SWEET BUT SALTY,156,SWEET BUT SALTY
my bad,595,AlphaOne,-595,my bad
Third Mid,336,AlphaFish,-336,Third Mid
SWEET BUT SALTY,145,<^-^>,-145,SWEET BUT SALTY
Kappa Sigma C Team,-441,Daniel Negreanu,441,Daniel Negreanu
pls STOP we BROKE,159,pkr face,-159,pls STOP we BROKE
¡WHAM!,793,player1,-793,¡WHAM!
my bad,16726,Kappa Sigma C Team,-16726,my bad
Flush Boys,885,reference_checkcall,-885,Flush Boys
Queens Club,3297,Kappa Sigma C Team,-3297,Queens Club
AlphaOne,835,reference_random,-835,AlphaOne
ChocolateWarriors,-421,reference_checkcall,421,reference_checkcall
Hurrikeynes,-1221,BluffBot,1221,BluffBot
Heffalump Rangers,-1567,preflop all in,1567,preflop all in
IeetChips,-3,SWEET BUT SALTY,3,SWEET BUT SALTY
BadBeatBot,-304,kaonashi,304,kaonashi
reference_random,-12960,Queens Club,12960,Queens Club
player1,-4657,Army Leggy,4657,Army Leggy
Kappa Sigma C Team,4866,AlphaOne,-4866,Kappa Sigma C Team
BadBeatBot,610,reference_lecture_1,-610,BadBeatBot
Army Leggy,-77,Jeff Lynne,77,Jeff Lynne
Boners '22,-158,maybenot,158,maybenot
fleabitten,38,21,-38,fleabitten
Flush Boys,448,Daniel Negreanu,-448,Flush Boys
reference_lecture_1,-952,Boners '22,952,Boners '22
Boners '22,297,PokerBrots,-297,Boners '22
Bananarchist,-1729,Army Leggy,1729,Army Leggy
<^-^>,530,andrew's bots,-530,<^-^>
player1,-686,pls STOP we BROKE,686,pls STOP we BROKE
Army Leggy,1693,BluffBot,-1693,Army Leggy
Heffalump Rangers,-2600,AlphaFish,2600,AlphaFish
AlphaFish,1275,Queens Club,-1275,AlphaFish
Queens Club,-137,IeetChips,137,IeetChips
Flush Boys,1107,reference_lecture_1,-1107,Flush Boys
Blind Plays,-3,AAAKJ,3,AAAKJ
Third Mid,265,:),-265,Third Mid
Kappa Sigma C Team,-19228,<^-^>,19228,<^-^>
YEE,280,yeet,-280,YEE
PotHotBot,92,Power JEM ,-92,PotHotBot
reference_lecture_1,-1161,TeamRocket,1161,TeamRocket
reference_lecture_2,58930,No One,-58930,reference_lecture_2
YEE,183,<^-^>,-183,YEE
Flush Boys,1154,reference_random,-1154,Flush Boys
SWEET BUT SALTY,133,CC Star,-133,SWEET BUT SALTY
reference_random,-752,Bananarchist,752,Bananarchist
pkr face,2802,Power JEM ,-2802,pkr face
Bananarchist,610,AlphaFish,-610,Bananarchist
preflop all in,-264,fleabitten,264,fleabitten
Daniel Negreanu,-122,Jigglybluff,122,Jigglybluff
AP,-1500,Power JEM ,1500,Power JEM 
reference_random,-1328,pls STOP we BROKE,1328,pls STOP we BROKE
reference_staff,1446,Hurrikeynes,-1446,reference_staff
Army Leggy,10278,reference_checkcall,-10278,Army Leggy
preflop all in,828,Jeff Lynne,-828,preflop all in
Boners '22,874,A.L.O.E.,-874,Boners '22
BluffBot,-309,maybenot,309,maybenot
TeamRocket,112,Blind Plays,-112,TeamRocket
reference_lecture_2,-633,GoKinCobra,633,GoKinCobra
Jeff Lynne,774,ChocolateWarriors,-774,Jeff Lynne
yeet,-245,Boners '22,245,Boners '22
GoKinCobra,-121,PotHotBot,121,PotHotBot
BluffBot,-590,Bananarchist,590,Bananarchist
:),602,AlphaOne,-602,:)
AP,316,Kappa Sigma C Team,-316,AP
reference_lecture_1,-9328,<^-^>,9328,<^-^>
my bad,-561,PotHotBot,561,PotHotBot
Heffalump Rangers,-7942,my bad,7942,my bad
player1,-225,IeetChips,225,IeetChips
Flush Boys,345,CC Star,-345,Flush Boys
pkr face,-2776,Team Name,2776,Team Name
reference_lecture_1,183,Hurrikeynes,-183,reference_lecture_1
PotHotBot,157,:),-157,PotHotBot
GoKinCobra,740,BadBeatBot,-740,GoKinCobra
<^-^>,-239,kaonashi,239,kaonashi
testing,9681,reference_checkcall,-9681,testing
BluffBot,-701,kaonashi,701,kaonashi
reference_lecture_1,-8492,pkr face,8492,pkr face
Jigglybluff,222,fleabitten,-222,Jigglybluff
SWEET BUT SALTY,-123,fleabitten,123,fleabitten
fleabitten,133,pls STOP we BROKE,-133,fleabitten
TeamRocket,-4409,reference_staff,4409,reference_staff
AlphaOne,182,Flush Boys,-182,AlphaOne
kaonashi,-126,fleabitten,126,fleabitten
SWEET BUT SALTY,791,BluffBot,-791,SWEET BUT SALTY
Army Leggy,4710,Heffalump Rangers,-4710,Army Leggy
21,-179,pls STOP we BROKE,179,pls STOP we BROKE
Daniel Negreanu,-161,¡WHAM!,161,¡WHAM!
BluffBot,-301,BadBeatBot,301,BadBeatBot
:),1629,B),-1629,:)
¡WHAM!,5328,No One,-5328,¡WHAM!
PotHotBot,74,Third Mid,-74,PotHotBot
fleabitten,217,¡WHAM!,-217,fleabitten
CC Star,9356,B),-9356,CC Star
fleabitten,207,maybenot,-207,fleabitten
ChocolateWarriors,-354,reference_staff,354,reference_staff
reference_lecture_2,62360,No One,-62360,reference_lecture_2
PotHotBot,11,IeetChips,-11,PotHotBot
Queens Club,-531,IeetChips,531,IeetChips
pkr face,2674,reference_staff,-2674,pkr face
Army Leggy,-185,:),185,:)
A.L.O.E.,179,Kappa Sigma C Team,-179,A.L.O.E.
BluffBot,-367,BadBeatBot,367,BadBeatBot
A.L.O.E.,220,Heffalump Rangers,-220,A.L.O.E.
Jeff Lynne,5,IeetChips,-5,Jeff Lynne
yeet,-3560,pkr face,3560,pkr face
testing,-448,andrew's bots,448,andrew's bots
PotHotBot,-127,player1,127,player1
Boners '22,-168,YEE,168,YEE
AlphaOne,658,LadyMooseLizardPhi,-658,AlphaOne
<^-^>,-295,21,295,21
No One,1438,reference_lecture_1,-1438,No One
Power JEM ,1644,ChocolateWarriors,-1644,Power JEM 
Boners '22,106,pkr face,-106,Boners '22
Icy,2801,Bananarchist,-2801,Icy
andrew's bots,-5,Flush Boys,5,Flush Boys
Power JEM ,-21871,BluffBot,21871,BluffBot
AlphaOne,1114,Queens Club,-1114,AlphaOne
Boners '22,-193,21,193,21
B),2561,TeamRocket,-2561,B)
:),-3102,andrew's bots,3102,andrew's bots
pls STOP we BROKE,463,player1,-463,pls STOP we BROKE
my bad,86,YEE,-86,my bad
Jigglybluff,643,AP,-643,Jigglybluff
TeamRocket,-2021,PokerBrots,2021,PokerBrots
PotHotBot,661,BluffBot,-661,PotHotBot
pls STOP we BROKE,178,reference_staff,-178,pls STOP we BROKE
andrew's bots,7111,:),-7111,andrew's bots
No One,-51371,testing,51371,testing
<^-^>,341,Icy,-341,<^-^>
pls STOP we BROKE,569,A.L.O.E.,-569,pls STOP we BROKE
Jeff Lynne,719,ChocolateWarriors,-719,Jeff Lynne
SWEET BUT SALTY,309,Army Leggy,-309,SWEET BUT SALTY
¡WHAM!,364,Kappa Sigma C Team,-364,¡WHAM!
:),720,A.L.O.E.,-720,:)
CC Star,43837,No One,-43837,CC Star
¡WHAM!,91,SWEET BUT SALTY,-91,¡WHAM!
Hurrikeynes,-792,Queens Club,792,Queens Club
Flush Boys,-927,Icy,927,Icy
Boners '22,-61,YEE,61,YEE
SWEET BUT SALTY,163,Kappa Sigma C Team,-163,SWEET BUT SALTY
A.L.O.E.,-204,BadBeatBot,204,BadBeatBot
BadBeatBot,-6120,Army Leggy,6120,Army Leggy
Blind Plays,-2,Bananarchist,2,Bananarchist
AlphaOne,621,AP,-621,AlphaOne
AlphaOne,215,yeet,-215,AlphaOne
Boners '22,-10438,my bad,10438,my bad
Icy,-205,PotHotBot,205,PotHotBot
Third Mid,-94,Jigglybluff,94,Jigglybluff
¡WHAM!,66,Daniel Negreanu,-66,¡WHAM!
AlphaOne,125,reference_lecture_2,-125,AlphaOne
Bananarchist,-209,Flush Boys,209,Flush Boys
my bad,597,A.L.O.E.,-597,my bad
:),183,CC Star,-183,:)
Third Mid,518,Team Name,-518,Third Mid
PokerBrots,-684,GoKinCobra,684,GoKinCobra
LadyMooseLizardPhi,253,pkr face,-253,LadyMooseLizardPhi
BluffBot,2508,yeet,-2508,BluffBot
Third Mid,659,¡WHAM!,-659,Third Mid
YEE,227,fleabitten,-227,YEE
B),2751,:),-2751,B)
Icy,1433,Team Name,-1433,Icy
reference_checkcall,-8838,<^-^>,8838,<^-^>
AlphaFish,-1296,my bad,1296,my bad
Boners '22,-19820,PokerBrots,19820,PokerBrots
my bad,908,BadBeatBot,-908,my bad
maybenot,-191,SWEET BUT SALTY,191,SWEET BUT SALTY
PokerBrots,-193,Flush Boys,193,Flush Boys
PotHotBot,235,Daniel Negreanu,-235,PotHotBot
Hurrikeynes,-671,Boners '22,671,Boners '22
LadyMooseLizardPhi,-4075,reference_lecture_2,4075,reference_lecture_2
ChocolateWarriors,-524,preflop all in,524,preflop all in
No One,-4317,Blind Plays,4317,Blind Plays
Daniel Negreanu,-1015,GoKinCobra,1015,GoKinCobra
