team_a_name,team_a_score,team_b_name,team_b_score,winner
<^-^>,3013,Power JEM ,-3013,<^-^>
maybenot,140,AlphaFish,-140,maybenot
YEE,618,No One,-618,YEE
kaonashi,-448,:),448,:)
andrew's bots,-217,Bananarchist,217,Bananarchist
AlphaFish,1053,Hurrikeynes,-1053,AlphaFish
Blind Plays,-7428,andrew's bots,7428,andrew's bots
my bad,-49,Bananarchist,49,Bananarchist
LadyMooseLizardPhi,227,Diamond Dogs,-227,LadyMooseLizardPhi
kaonashi,405,BadBeatBot,-405,kaonashi
Power JEM ,5303,Diamond Dogs,-5303,Power JEM 
maybenot,389,andrew's bots,-389,maybenot
LadyMooseLizardPhi,-324,fleabitten,324,fleabitten
Daniel Negreanu,1288,player1,-1288,Daniel Negreanu
A.L.O.E.,534,SWEET BUT SALTY,-534,A.L.O.E.
Daniel Negreanu,844,reference_random,-844,Daniel Negreanu
reference_lecture_2,8803,reference_lecture_1,-8803,reference_lecture_2
Boners '22,212,yeet,-212,Boners '22
B),2696,Queens Club,-2696,B)
SWEET BUT SALTY,798,No One,-798,SWEET BUT SALTY
Bananarchist,-69,PotHotBot,69,PotHotBot
21,28376,reference_random,-28376,21
kaonashi,326,AAAKJ,-326,kaonashi
Jigglybluff,165,Daniel Negreanu,-165,Jigglybluff
PotHotBot,180,:),-180,PotHotBot
player1,-303,Hurrikeynes,303,Hurrikeynes
IeetChips,223,Heffalump Rangers,-223,IeetChips
testing,10434,reference_lecture_1,-10434,testing
Jigglybluff,165,Heffalump Rangers,-165,Jigglybluff
Queens Club,17451,Blind Plays,-17451,Queens Club
AlphaFish,-324,fleabitten,324,fleabitten
No One,-2589,yeet,2589,yeet
maybenot,99,Bananarchist,-99,maybenot
Team Name,133,reference_lecture_1,-133,Team Name
PokerBrots,-111,YEE,111,YEE
:),81,Daniel Negreanu,-81,:)
Queens Club,-6952,testing,6952,testing
<^-^>,17907,reference_random,-17907,<^-^>
YEE,17,Flush Boys,-17,YEE
Blind Plays,483,No One,-483,Blind Plays
player1,-1637,CC Star,1637,CC Star
Third Mid,-473,Jigglybluff,473,Jigglybluff
AP,-685,Third Mid,685,Third Mid
Army Leggy,1332,AP,-1332,Army Leggy
21,13641,yeet,-13641,21
reference_random,-3197,B),3197,B)
maybenot,-156,PotHotBot,156,PotHotBot
my bad,4101,TeamRocket,-4101,my bad
fleabitten,113,BluffBot,-113,fleabitten
kaonashi,-373,LadyMooseLizardPhi,373,LadyMooseLizardPhi
AP,-669,SWEET BUT SALTY,669,SWEET BUT SALTY
LadyMooseLizardPhi,-279,AlphaOne,279,AlphaOne
BadBeatBot,201,andrew's bots,-201,BadBeatBot
Team Name,465,Third Mid,-465,Team Name
PokerBrots,-200,Jigglybluff,200,Jigglybluff
reference_random,-1022,maybenot,1022,maybenot
TeamRocket,-215,pls STOP we BROKE,215,pls STOP we BROKE
maybenot,713,Hurrikeynes,-713,maybenot
Team Name,-1028,Jigglybluff,1028,Jigglybluff
yeet,-123,¡WHAM!,123,¡WHAM!
pkr face,-113,Power JEM ,113,Power JEM 
SWEET BUT SALTY,306,Heffalump Rangers,-306,SWEET BUT SALTY
Heffalump Rangers,-533,AAAKJ,533,AAAKJ
Bananarchist,227,TeamRocket,-227,Bananarchist
pls STOP we BROKE,822,Hurrikeynes,-822,pls STOP we BROKE
kaonashi,-1948,B),1948,B)
CC Star,-125,<^-^>,125,<^-^>
reference_lecture_1,-34676,21,34676,21
pkr face,-186,Jeff Lynne,186,Jeff Lynne
Diamond Dogs,887,reference_lecture_1,-887,Diamond Dogs
GoKinCobra,888,Diamond Dogs,-888,GoKinCobra
AP,-547,PotHotBot,547,PotHotBot
testing,2990,B),-2990,testing
reference_lecture_1,-1217,TeamRocket,1217,TeamRocket
YEE,-325,Bananarchist,325,Bananarchist
AlphaOne,166,IeetChips,-166,AlphaOne
Icy,-1360,21,1360,21
Blind Plays,-1048,pkr face,1048,pkr face
Heffalump Rangers,-14,Third Mid,14,Third Mid
PokerBrots,-566,GoKinCobra,566,GoKinCobra
ChocolateWarriors,-1023,pls STOP we BROKE,1023,pls STOP we BROKE
kaonashi,613,¡WHAM!,-613,kaonashi
reference_random,-18226,testing,18226,testing
Third Mid,99,Icy,-99,Third Mid
Blind Plays,-17,¡WHAM!,17,¡WHAM!
:),936,reference_checkcall,-936,:)
AP,-1224,Power JEM ,1224,Power JEM 
Third Mid,254,B),-254,Third Mid
reference_staff,-405,GoKinCobra,405,GoKinCobra
YEE,-50,fleabitten,50,fleabitten
YEE,64,B),-64,YEE
A.L.O.E.,617,Hurrikeynes,-617,A.L.O.E.
Jigglybluff,251,PokerBrots,-251,Jigglybluff
Hurrikeynes,-475,ChocolateWarriors,475,ChocolateWarriors
Kappa Sigma C Team,-899,Team Name,899,Team Name
preflop all in,9411,reference_checkcall,-9411,preflop all in
:),-128,Daniel Negreanu,128,Daniel Negreanu
Heffalump Rangers,-115,YEE,115,YEE
CC Star,2795,yeet,-2795,CC Star
:),297,Daniel Negreanu,-297,:)
SWEET BUT SALTY,400,CC Star,-400,SWEET BUT SALTY
fleabitten,2,Bananarchist,-2,fleabitten
No One,-922,YEE,922,YEE
<^-^>,3629,Diamond Dogs,-3629,<^-^>
BluffBot,23,:),-23,BluffBot
AP,-486,preflop all in,486,preflop all in
<^-^>,-124,SWEET BUT SALTY,124,SWEET BUT SALTY
AAAKJ,241,Boners '22,-241,AAAKJ
player1,-2553,pkr face,2553,pkr face
Team Name,7,IeetChips,-7,Team Name
21,-112,Jigglybluff,112,Jigglybluff
Boners '22,-259,AlphaOne,259,AlphaOne
Power JEM ,-9103,my bad,9103,my bad
AAAKJ,240,Kappa Sigma C Team,-240,AAAKJ
kaonashi,1016,reference_random,-1016,kaonashi
PotHotBot,11,21,-11,PotHotBot
Diamond Dogs,217,kaonashi,-217,Diamond Dogs
BadBeatBot,233,kaonashi,-233,BadBeatBot
Diamond Dogs,-200,AlphaOne,200,AlphaOne
andrew's bots,705,<^-^>,-705,andrew's bots
AlphaFish,1089,Hurrikeynes,-1089,AlphaFish
<^-^>,1990,TeamRocket,-1990,<^-^>
¡WHAM!,859,ChocolateWarriors,-859,¡WHAM!
Diamond Dogs,10,IeetChips,-10,Diamond Dogs
PokerBrots,1808,AlphaFish,-1808,PokerBrots
Jigglybluff,1102,player1,-1102,Jigglybluff
BadBeatBot,-176,Daniel Negreanu,176,Daniel Negreanu
maybenot,2,IeetChips,-2,maybenot
AlphaFish,-12,¡WHAM!,12,¡WHAM!
AlphaOne,487,Queens Club,-487,AlphaOne
AP,-1287,<^-^>,1287,<^-^>
maybenot,707,No One,-707,maybenot
Hurrikeynes,-685,pls STOP we BROKE,685,pls STOP we BROKE
Queens Club,-8812,<^-^>,8812,<^-^>
TeamRocket,-86,PotHotBot,86,PotHotBot
Blind Plays,-2258,testing,2258,testing
A.L.O.E.,-165,reference_lecture_2,165,reference_lecture_2
CC Star,-2355,<^-^>,2355,<^-^>
reference_lecture_2,-210,kaonashi,210,kaonashi
Icy,-4777,my bad,4777,my bad
reference_lecture_2,527,A.L.O.E.,-527,reference_lecture_2
BadBeatBot,-2648,my bad,2648,my bad
fleabitten,50,Team Name,-50,fleabitten
reference_random,-18541,Power JEM ,18541,Power JEM 
GoKinCobra,1231,yeet,-1231,GoKinCobra
21,20455,reference_random,-20455,21
B),2483,AlphaFish,-2483,B)
Flush Boys,120,LadyMooseLizardPhi,-120,Flush Boys
AAAKJ,175,SWEET BUT SALTY,-175,AAAKJ
21,7541,TeamRocket,-7541,21
AlphaOne,270,my bad,-270,AlphaOne
IeetChips,753,AP,-753,IeetChips
yeet,-3279,reference_lecture_2,3279,reference_lecture_2
Hurrikeynes,-1344,CC Star,1344,CC Star
BadBeatBot,565,ChocolateWarriors,-565,BadBeatBot
AlphaFish,44498,reference_random,-44498,AlphaFish
Bananarchist,-23,Boners '22,23,Boners '22
testing,10303,reference_lecture_1,-10303,testing
Diamond Dogs,-3968,testing,3968,testing
Kappa Sigma C Team,-926,reference_lecture_2,926,reference_lecture_2
andrew's bots,-162,AlphaOne,162,AlphaOne
A.L.O.E.,-930,AlphaOne,930,AlphaOne
fleabitten,-12,Flush Boys,12,Flush Boys
preflop all in,540,reference_lecture_2,-540,preflop all in
Jigglybluff,948,Power JEM ,-948,Jigglybluff
pls STOP we BROKE,875,preflop all in,-875,pls STOP we BROKE
preflop all in,1187,pkr face,-1187,preflop all in
BluffBot,368,Hurrikeynes,-368,BluffBot
Hurrikeynes,-1317,yeet,1317,yeet
Blind Plays,-348,¡WHAM!,348,¡WHAM!
<^-^>,1630,LadyMooseLizardPhi,-1630,<^-^>
GoKinCobra,1218,Third Mid,-1218,GoKinCobra
Third Mid,878,reference_checkcall,-878,Third Mid
AlphaFish,-398,¡WHAM!,398,¡WHAM!
Army Leggy,-1102,PokerBrots,1102,PokerBrots
reference_random,-843,AlphaOne,843,AlphaOne
AlphaFish,4140,yeet,-4140,AlphaFish
player1,-326,ChocolateWarriors,326,ChocolateWarriors
AlphaOne,235,:),-235,AlphaOne
Army Leggy,2329,pls STOP we BROKE,-2329,Army Leggy
ChocolateWarriors,-2083,my bad,2083,my bad
Bananarchist,-7,Team Name,7,Team Name
yeet,-458,Bananarchist,458,Bananarchist
AAAKJ,7,Blind Plays,-7,AAAKJ
CC Star,2502,ChocolateWarriors,-2502,CC Star
21,6815,Boners '22,-6815,21
IeetChips,73,Daniel Negreanu,-73,IeetChips
kaonashi,677,AP,-677,kaonashi
BluffBot,-151,maybenot,151,maybenot
Heffalump Rangers,-251,Daniel Negreanu,251,Daniel Negreanu
Jigglybluff,-21,fleabitten,21,fleabitten
PotHotBot,717,Team Name,-717,PotHotBot
Hurrikeynes,-1458,Heffalump Rangers,1458,Heffalump Rangers
¡WHAM!,299,reference_staff,-299,¡WHAM!
my bad,986,AP,-986,my bad
pkr face,5667,Queens Club,-5667,pkr face
A.L.O.E.,596,AP,-596,A.L.O.E.
AlphaFish,1984,player1,-1984,AlphaFish
PotHotBot,451,Daniel Negreanu,-451,PotHotBot
AAAKJ,84,AP,-84,AAAKJ
Blind Plays,-2,Jigglybluff,2,Jigglybluff
AAAKJ,145,testing,-145,AAAKJ
ChocolateWarriors,-360,BluffBot,360,BluffBot
AlphaFish,19773,Blind Plays,-19773,AlphaFish
ChocolateWarriors,-1211,testing,1211,testing
Flush Boys,-100,:),100,:)
Team Name,319,Kappa Sigma C Team,-319,Team Name
SWEET BUT SALTY,258,Diamond Dogs,-258,SWEET BUT SALTY
testing,-132,PotHotBot,132,PotHotBot
BadBeatBot,238,AlphaFish,-238,BadBeatBot
my bad,-292,Flush Boys,292,Flush Boys
Jeff Lynne,146,pls STOP we BROKE,-146,Jeff Lynne
PokerBrots,2209,LadyMooseLizardPhi,-2209,PokerBrots
Kappa Sigma C Team,-1685,pkr face,1685,pkr face
Heffalump Rangers,-484,Army Leggy,484,Army Leggy
reference_random,-781,Bananarchist,781,Bananarchist
Kappa Sigma C Team,-1934,reference_staff,1934,reference_staff
Daniel Negreanu,698,AP,-698,Daniel Negreanu
pls STOP we BROKE,75,IeetChips,-75,pls STOP we BROKE
kaonashi,692,A.L.O.E.,-692,kaonashi
Third Mid,-1172,preflop all in,1172,preflop all in
LadyMooseLizardPhi,300,Daniel Negreanu,-300,LadyMooseLizardPhi
Army Leggy,-116,YEE,116,YEE
:),-139,fleabitten,139,fleabitten
Team Name,-577,CC Star,577,CC Star
TeamRocket,-308,Diamond Dogs,308,Diamond Dogs
<^-^>,-325,pls STOP we BROKE,325,pls STOP we BROKE
reference_random,-966,Jigglybluff,966,Jigglybluff
reference_lecture_1,-13048,Queens Club,13048,Queens Club
Kappa Sigma C Team,-485,SWEET BUT SALTY,485,SWEET BUT SALTY
BluffBot,692,player1,-692,BluffBot
Army Leggy,4138,Power JEM ,-4138,Army Leggy
fleabitten,332,Third Mid,-332,fleabitten
reference_lecture_2,-446,BadBeatBot,446,BadBeatBot
AAAKJ,202,yeet,-202,AAAKJ
maybenot,156,my bad,-156,maybenot
Diamond Dogs,198,GoKinCobra,-198,Diamond Dogs
PokerBrots,-600,<^-^>,600,<^-^>
player1,-645,Team Name,645,Team Name
reference_lecture_1,-9287,my bad,9287,my bad
kaonashi,1028,ChocolateWarriors,-1028,kaonashi
SWEET BUT SALTY,184,Kappa Sigma C Team,-184,SWEET BUT SALTY
reference_lecture_1,-10919,testing,10919,testing
andrew's bots,-75,YEE,75,YEE
¡WHAM!,98,TeamRocket,-98,¡WHAM!
YEE,189,reference_staff,-189,YEE
AlphaFish,25500,TeamRocket,-25500,AlphaFish
player1,-813,reference_checkcall,813,reference_checkcall
IeetChips,8,21,-8,IeetChips
andrew's bots,3639,Power JEM ,-3639,andrew's bots
AP,-683,YEE,683,YEE
pkr face,-117,maybenot,117,maybenot
GoKinCobra,925,Flush Boys,-925,GoKinCobra
Jeff Lynne,-66,AlphaOne,66,AlphaOne
player1,-828,BadBeatBot,828,BadBeatBot
Blind Plays,237,GoKinCobra,-237,Blind Plays
AlphaOne,1083,reference_random,-1083,AlphaOne
reference_checkcall,-13300,Queens Club,13300,Queens Club
reference_staff,-210,kaonashi,210,kaonashi
A.L.O.E.,-348,kaonashi,348,kaonashi
AlphaFish,1721,Boners '22,-1721,AlphaFish
YEE,247,Flush Boys,-247,YEE
<^-^>,-162,maybenot,162,maybenot
AlphaFish,-617,reference_staff,617,reference_staff
Icy,-866,Queens Club,866,Queens Club
YEE,693,reference_random,-693,YEE
reference_lecture_2,-300,GoKinCobra,300,GoKinCobra
Boners '22,-307,Jigglybluff,307,Jigglybluff
fleabitten,-336,maybenot,336,maybenot
Queens Club,-395,kaonashi,395,kaonashi
SWEET BUT SALTY,885,reference_lecture_1,-885,SWEET BUT SALTY
Hurrikeynes,-750,:),750,:)
YEE,136,CC Star,-136,YEE
Icy,-499,Diamond Dogs,499,Diamond Dogs
Blind Plays,936,reference_checkcall,-936,Blind Plays
reference_staff,2570,BadBeatBot,-2570,reference_staff
fleabitten,56,reference_staff,-56,fleabitten
IeetChips,324,<^-^>,-324,IeetChips
LadyMooseLizardPhi,-824,Boners '22,824,Boners '22
BadBeatBot,-2134,andrew's bots,2134,andrew's bots
Kappa Sigma C Team,-1444,Heffalump Rangers,1444,Heffalump Rangers
TeamRocket,1146,reference_lecture_1,-1146,TeamRocket
Diamond Dogs,-179,maybenot,179,maybenot
¡WHAM!,754,No One,-754,¡WHAM!
AAAKJ,845,reference_lecture_1,-845,AAAKJ
Queens Club,8386,Blind Plays,-8386,Queens Club
Daniel Negreanu,81,maybenot,-81,Daniel Negreanu
Boners '22,199,PokerBrots,-199,Boners '22
A.L.O.E.,375,ChocolateWarriors,-375,A.L.O.E.
testing,870,Kappa Sigma C Team,-870,testing
reference_random,-877,LadyMooseLizardPhi,877,LadyMooseLizardPhi
TeamRocket,-237,Diamond Dogs,237,Diamond Dogs
BadBeatBot,687,reference_checkcall,-687,BadBeatBot
Queens Club,-2910,<^-^>,2910,<^-^>
Heffalump Rangers,1730,LadyMooseLizardPhi,-1730,Heffalump Rangers
YEE,-149,LadyMooseLizardPhi,149,LadyMooseLizardPhi
SWEET BUT SALTY,687,Hurrikeynes,-687,SWEET BUT SALTY
Queens Club,-643,LadyMooseLizardPhi,643,LadyMooseLizardPhi
Team Name,340,YEE,-340,Team Name
Third Mid,-903,AlphaOne,903,AlphaOne
Queens Club,-8826,PokerBrots,8826,PokerBrots
:),784,reference_checkcall,-784,:)
reference_lecture_2,-1575,Heffalump Rangers,1575,Heffalump Rangers
AlphaFish,1003,A.L.O.E.,-1003,AlphaFish
Daniel Negreanu,-3205,CC Star,3205,CC Star
BluffBot,531,B),-531,BluffBot
reference_lecture_1,-5961,my bad,5961,my bad
Army Leggy,-669,PokerBrots,669,PokerBrots
AlphaOne,47,CC Star,-47,AlphaOne
GoKinCobra,17060,No One,-17060,GoKinCobra
Hurrikeynes,-810,Flush Boys,810,Flush Boys
PokerBrots,-461,A.L.O.E.,461,A.L.O.E.
Jigglybluff,957,No One,-957,Jigglybluff
Jeff Lynne,936,Hurrikeynes,-936,Jeff Lynne
¡WHAM!,172,BadBeatBot,-172,¡WHAM!
LadyMooseLizardPhi,191,ChocolateWarriors,-191,LadyMooseLizardPhi
Queens Club,-3675,Icy,3675,Icy
PotHotBot,-398,yeet,398,yeet
Hurrikeynes,-1448,yeet,1448,yeet
TeamRocket,753,player1,-753,TeamRocket
my bad,-416,Boners '22,416,Boners '22
Queens Club,-16542,my bad,16542,my bad
BadBeatBot,398,Queens Club,-398,BadBeatBot
player1,-855,YEE,855,YEE
Jigglybluff,455,Diamond Dogs,-455,Jigglybluff
reference_random,-805,Third Mid,805,Third Mid
andrew's bots,-17,Kappa Sigma C Team,17,Kappa Sigma C Team
PokerBrots,-227,YEE,227,YEE
Flush Boys,-1688,PokerBrots,1688,PokerBrots
ChocolateWarriors,-153,reference_checkcall,153,reference_checkcall
Heffalump Rangers,-2858,my bad,2858,my bad
player1,-2365,GoKinCobra,2365,GoKinCobra
CC Star,-11522,my bad,11522,my bad
SWEET BUT SALTY,45,Boners '22,-45,SWEET BUT SALTY
reference_checkcall,-8426,Icy,8426,Icy
21,1662,ChocolateWarriors,-1662,21
¡WHAM!,313,Bananarchist,-313,¡WHAM!
preflop all in,834,Boners '22,-834,preflop all in
21,3258,GoKinCobra,-3258,21
Jigglybluff,1128,player1,-1128,Jigglybluff
Diamond Dogs,326,AlphaOne,-326,Diamond Dogs
Blind Plays,-16,Jigglybluff,16,Jigglybluff
21,-177,:),177,:)
Hurrikeynes,-729,Jeff Lynne,729,Jeff Lynne
PotHotBot,18,Blind Plays,-18,PotHotBot
kaonashi,431,Heffalump Rangers,-431,kaonashi
¡WHAM!,-293,Jigglybluff,293,Jigglybluff
AlphaFish,1053,Army Leggy,-1053,AlphaFish
reference_checkcall,-9343,Army Leggy,9343,Army Leggy
Team Name,2,fleabitten,-2,Team Name
Jeff Lynne,276,CC Star,-276,Jeff Lynne
Heffalump Rangers,-993,reference_staff,993,reference_staff
reference_staff,1113,Diamond Dogs,-1113,reference_staff
fleabitten,-301,PotHotBot,301,PotHotBot
Diamond Dogs,1267,reference_random,-1267,Diamond Dogs
Third Mid,-468,BadBeatBot,468,BadBeatBot
Daniel Negreanu,187,andrew's bots,-187,Daniel Negreanu
Icy,591,ChocolateWarriors,-591,Icy
No One,-695,IeetChips,695,IeetChips
21,1298,ChocolateWarriors,-1298,21
player1,-15962,Power JEM ,15962,Power JEM 
maybenot,-76,Jigglybluff,76,Jigglybluff
Daniel Negreanu,125,reference_lecture_2,-125,Daniel Negreanu
LadyMooseLizardPhi,-514,BadBeatBot,514,BadBeatBot
LadyMooseLizardPhi,-1668,my bad,1668,my bad
reference_staff,-111,AAAKJ,111,AAAKJ
:),831,reference_checkcall,-831,:)
andrew's bots,225,Kappa Sigma C Team,-225,andrew's bots
Blind Plays,-403,Diamond Dogs,403,Diamond Dogs
my bad,-449,SWEET BUT SALTY,449,SWEET BUT SALTY
Jigglybluff,149,pkr face,-149,Jigglybluff
CC Star,1441,Kappa Sigma C Team,-1441,CC Star
Team Name,479,Third Mid,-479,Team Name
Kappa Sigma C Team,-610,Jigglybluff,610,Jigglybluff
PokerBrots,-342,AlphaOne,342,AlphaOne
AlphaFish,-517,kaonashi,517,kaonashi
Heffalump Rangers,322,Jeff Lynne,-322,Heffalump Rangers
AP,-695,Boners '22,695,Boners '22
ChocolateWarriors,-754,Jeff Lynne,754,Jeff Lynne
Team Name,-582,AlphaOne,582,AlphaOne
reference_lecture_1,-9678,Icy,9678,Icy
CC Star,1413,ChocolateWarriors,-1413,CC Star
LadyMooseLizardPhi,-1261,B),1261,B)
YEE,-405,Heffalump Rangers,405,Heffalump Rangers
A.L.O.E.,1494,reference_random,-1494,A.L.O.E.
CC Star,-341,SWEET BUT SALTY,341,SWEET BUT SALTY
Queens Club,-600,pls STOP we BROKE,600,pls STOP we BROKE
player1,-534,¡WHAM!,534,¡WHAM!
Jigglybluff,560,Team Name,-560,Jigglybluff
my bad,-572,:),572,:)
Boners '22,-348,maybenot,348,maybenot
No One,-519,pls STOP we BROKE,519,pls STOP we BROKE
A.L.O.E.,-2047,preflop all in,2047,preflop all in
:),997,reference_lecture_1,-997,:)
reference_checkcall,-6427,Kappa Sigma C Team,6427,Kappa Sigma C Team
player1,-1500,21,1500,21
AAAKJ,176,fleabitten,-176,AAAKJ
LadyMooseLizardPhi,415,Third Mid,-415,LadyMooseLizardPhi
¡WHAM!,-719,Daniel Negreanu,719,Daniel Negreanu
GoKinCobra,5609,Icy,-5609,GoKinCobra
¡WHAM!,282,testing,-282,¡WHAM!
kaonashi,-113,Third Mid,113,Third Mid
Heffalump Rangers,-251,pls STOP we BROKE,251,pls STOP we BROKE
my bad,4006,:),-4006,my bad
Heffalump Rangers,3048,Blind Plays,-3048,Heffalump Rangers
CC Star,-273,SWEET BUT SALTY,273,SWEET BUT SALTY
SWEET BUT SALTY,4,Blind Plays,-4,SWEET BUT SALTY
AAAKJ,-444,Jigglybluff,444,Jigglybluff
reference_lecture_2,-318,Boners '22,318,Boners '22
Daniel Negreanu,253,BluffBot,-253,Daniel Negreanu
Diamond Dogs,-176,Flush Boys,176,Flush Boys
Boners '22,307,reference_staff,-307,Boners '22
my bad,4020,LadyMooseLizardPhi,-4020,my bad
Diamond Dogs,814,reference_checkcall,-814,Diamond Dogs
YEE,-149,LadyMooseLizardPhi,149,LadyMooseLizardPhi
Queens Club,-1362,preflop all in,1362,preflop all in
player1,-1199,AlphaOne,1199,AlphaOne
AlphaOne,-325,Jigglybluff,325,Jigglybluff
No One,-31704,pkr face,31704,pkr face
Power JEM ,-355,Boners '22,355,Boners '22
maybenot,174,reference_staff,-174,maybenot
YEE,230,AlphaFish,-230,YEE
pkr face,40,maybenot,-40,pkr face
:),393,Daniel Negreanu,-393,:)
ChocolateWarriors,-1038,PokerBrots,1038,PokerBrots
Power JEM ,-1155,B),1155,B)
AAAKJ,14,IeetChips,-14,AAAKJ
reference_checkcall,-8868,testing,8868,testing
AlphaOne,-672,PotHotBot,672,PotHotBot
Icy,-4903,AlphaFish,4903,AlphaFish
PotHotBot,774,No One,-774,PotHotBot
21,-45,AAAKJ,45,AAAKJ
reference_lecture_2,-2799,PokerBrots,2799,PokerBrots
Heffalump Rangers,1609,reference_staff,-1609,Heffalump Rangers
21,917,Kappa Sigma C Team,-917,21
Hurrikeynes,-1164,AlphaFish,1164,AlphaFish
PotHotBot,215,testing,-215,PotHotBot
reference_lecture_1,-12589,AlphaFish,12589,AlphaFish
fleabitten,-262,Third Mid,262,Third Mid
Team Name,130,Flush Boys,-130,Team Name
YEE,-156,Third Mid,156,Third Mid
reference_random,-29691,Queens Club,29691,Queens Club
andrew's bots,16033,reference_random,-16033,andrew's bots
Flush Boys,539,¡WHAM!,-539,Flush Boys
¡WHAM!,932,preflop all in,-932,¡WHAM!
Third Mid,-466,maybenot,466,maybenot
Team Name,-779,AAAKJ,779,AAAKJ
ChocolateWarriors,-658,maybenot,658,maybenot
AlphaFish,-641,PokerBrots,641,PokerBrots
reference_lecture_1,-9917,testing,9917,testing
kaonashi,566,No One,-566,kaonashi
ChocolateWarriors,-504,Bananarchist,504,Bananarchist
reference_checkcall,-11837,preflop all in,11837,preflop all in
Army Leggy,1404,BluffBot,-1404,Army Leggy
A.L.O.E.,-850,YEE,850,YEE
LadyMooseLizardPhi,-863,IeetChips,863,IeetChips
YEE,302,andrew's bots,-302,YEE
preflop all in,-3434,testing,3434,testing
Boners '22,-3745,<^-^>,3745,<^-^>
GoKinCobra,4459,TeamRocket,-4459,GoKinCobra
reference_random,-862,Daniel Negreanu,862,Daniel Negreanu
maybenot,1130,reference_random,-1130,maybenot
Blind Plays,693,AP,-693,Blind Plays
<^-^>,-1152,CC Star,1152,CC Star
reference_lecture_2,-173,PotHotBot,173,PotHotBot
Third Mid,-514,Jeff Lynne,514,Jeff Lynne
TeamRocket,1401,Hurrikeynes,-1401,TeamRocket
reference_lecture_2,-219,:),219,:)
A.L.O.E.,-692,BadBeatBot,692,BadBeatBot
testing,1645,TeamRocket,-1645,testing
CC Star,-1808,B),1808,B)
reference_staff,-279,Jeff Lynne,279,Jeff Lynne
reference_lecture_1,42,PotHotBot,-42,reference_lecture_1
PotHotBot,306,pkr face,-306,PotHotBot
ChocolateWarriors,-1281,reference_lecture_2,1281,reference_lecture_2
<^-^>,-96,LadyMooseLizardPhi,96,LadyMooseLizardPhi
CC Star,-238,BadBeatBot,238,BadBeatBot
fleabitten,131,YEE,-131,fleabitten
BadBeatBot,-118,Jeff Lynne,118,Jeff Lynne
Icy,-216,Team Name,216,Team Name
Team Name,-955,YEE,955,YEE
my bad,-269,SWEET BUT SALTY,269,SWEET BUT SALTY
Jigglybluff,470,kaonashi,-470,Jigglybluff
Blind Plays,-6,Diamond Dogs,6,Diamond Dogs
testing,409,AlphaOne,-409,testing
Daniel Negreanu,300,BluffBot,-300,Daniel Negreanu
B),1092,AP,-1092,B)
TeamRocket,371,Army Leggy,-371,TeamRocket
Jigglybluff,109,Army Leggy,-109,Jigglybluff
player1,-3202,Heffalump Rangers,3202,Heffalump Rangers
my bad,-313,GoKinCobra,313,GoKinCobra
ChocolateWarriors,-891,IeetChips,891,IeetChips
PotHotBot,-11951,Power JEM ,11951,Power JEM 
Power JEM ,68820,reference_lecture_1,-68820,Power JEM 
¡WHAM!,-1367,AlphaFish,1367,AlphaFish
BluffBot,16,reference_staff,-16,BluffBot
Power JEM ,439,ChocolateWarriors,-439,Power JEM 
Icy,1908,pkr face,-1908,Icy
Queens Club,-6505,<^-^>,6505,<^-^>
AAAKJ,231,PokerBrots,-231,AAAKJ
Queens Club,-4014,PokerBrots,4014,PokerBrots
preflop all in,-691,¡WHAM!,691,¡WHAM!
Diamond Dogs,-183,IeetChips,183,IeetChips
IeetChips,753,player1,-753,IeetChips
andrew's bots,739,21,-739,andrew's bots
Blind Plays,-4,Third Mid,4,Third Mid
testing,10352,reference_checkcall,-10352,testing
reference_lecture_2,373,¡WHAM!,-373,reference_lecture_2
AlphaOne,-1934,PokerBrots,1934,PokerBrots
PotHotBot,43,¡WHAM!,-43,PotHotBot
TeamRocket,-190,Jeff Lynne,190,Jeff Lynne
reference_lecture_2,3783,¡WHAM!,-3783,reference_lecture_2
Icy,-1322,preflop all in,1322,preflop all in
No One,-49012,21,49012,21
reference_lecture_1,245,ChocolateWarriors,-245,reference_lecture_1
kaonashi,347,IeetChips,-347,kaonashi
AlphaFish,973,A.L.O.E.,-973,AlphaFish
Jeff Lynne,97,GoKinCobra,-97,Jeff Lynne
pkr face,8468,Queens Club,-8468,pkr face
testing,10897,reference_checkcall,-10897,testing
IeetChips,322,Power JEM ,-322,IeetChips
No One,-534,Jigglybluff,534,Jigglybluff
maybenot,209,Jeff Lynne,-209,maybenot
my bad,3270,player1,-3270,my bad
yeet,-3509,andrew's bots,3509,andrew's bots
andrew's bots,-94,LadyMooseLizardPhi,94,LadyMooseLizardPhi
AlphaOne,-146,BadBeatBot,146,BadBeatBot
No One,-636,LadyMooseLizardPhi,636,LadyMooseLizardPhi
andrew's bots,-262,PotHotBot,262,PotHotBot
