team_a_name,team_a_score,team_b_name,team_b_score,winner
TeamRocket,-64,testing,64,testing
my bad,4219,reference_staff,-4219,my bad
:),-136,TeamRocket,136,TeamRocket
andrew's bots,975,testing,-975,andrew's bots
andrew's bots,-59,IeetChips,59,IeetChips
Icy,7737,reference_lecture_1,-7737,Icy
reference_staff,3080,player1,-3080,reference_staff
Queens Club,20624,Boners '22,-20624,Queens Club
preflop all in,1128,reference_staff,-1128,preflop all in
maybenot,631,player1,-631,maybenot
YEE,147,LadyMooseLizardPhi,-147,YEE
<^-^>,1318,AP,-1318,<^-^>
GoKinCobra,-11928,Queens Club,11928,Queens Club
Heffalump Rangers,-6718,Army Leggy,6718,Army Leggy
Blind Plays,-3,Flush Boys,3,Flush Boys
PotHotBot,585,LadyMooseLizardPhi,-585,PotHotBot
A.L.O.E.,873,Hurrikeynes,-873,A.L.O.E.
SWEET BUT SALTY,6,IeetChips,-6,SWEET BUT SALTY
Bananarchist,-451,Third Mid,451,Third Mid
SWEET BUT SALTY,242,<^-^>,-242,SWEET BUT SALTY
IeetChips,7,reference_lecture_2,-7,IeetChips
maybenot,737,AP,-737,maybenot
¡WHAM!,-189,reference_plus,189,reference_plus
No One,-8000,preflop all in,8000,preflop all in
yeet,31898,reference_random,-31898,yeet
Third Mid,-146,Jeff Lynne,146,Jeff Lynne
yeet,-424,AP,424,AP
21,357,Kappa Sigma C Team,-357,21
21,431,Icy,-431,21
AlphaFish,-10,Icy,10,Icy
BluffBot,50569,reference_checkcall,-50569,BluffBot
player1,587,reference_checkcall,-587,player1
ChocolateWarriors,-541,PotHotBot,541,PotHotBot
PokerBrots,22607,reference_random,-22607,PokerBrots
Team Name,-1435,PokerBrots,1435,PokerBrots
fleabitten,119,testing,-119,fleabitten
preflop all in,1049,Daniel Negreanu,-1049,preflop all in
Flush Boys,-1568,Army Leggy,1568,Army Leggy
Team Name,-473,Jeff Lynne,473,Jeff Lynne
player1,-442,TeamRocket,442,TeamRocket
testing,1473,ChocolateWarriors,-1473,testing
Power JEM ,-24,Daniel Negreanu,24,Daniel Negreanu
Blind Plays,-357,BadBeatBot,357,BadBeatBot
Diamond Dogs,-181,TeamRocket,181,TeamRocket
Kappa Sigma C Team,2545,LadyMooseLizardPhi,-2545,Kappa Sigma C Team
fleabitten,44,Blind Plays,-44,fleabitten
Bananarchist,-194,Jigglybluff,194,Jigglybluff
21,944,reference_checkcall,-944,21
Hurrikeynes,-117,ChocolateWarriors,117,ChocolateWarriors
:),-185,21,185,21
Kappa Sigma C Team,-16703,testing,16703,testing
IeetChips,-286,fleabitten,286,fleabitten
andrew's bots,-818,BluffBot,818,BluffBot
B),-5180,andrew's bots,5180,andrew's bots
Diamond Dogs,-484,Icy,484,Icy
Bananarchist,315,Power JEM ,-315,Bananarchist
BadBeatBot,89,¡WHAM!,-89,BadBeatBot
<^-^>,-96,fleabitten,96,fleabitten
Icy,1049,ChocolateWarriors,-1049,Icy
Hurrikeynes,-1175,Queens Club,1175,Queens Club
GoKinCobra,491,kaonashi,-491,GoKinCobra
Kappa Sigma C Team,-394,Diamond Dogs,394,Diamond Dogs
Bananarchist,49,fleabitten,-49,Bananarchist
Jeff Lynne,448,Bananarchist,-448,Jeff Lynne
AlphaOne,503,preflop all in,-503,AlphaOne
Icy,404,IeetChips,-404,Icy
player1,-1081,AlphaOne,1081,AlphaOne
Third Mid,-347,SWEET BUT SALTY,347,SWEET BUT SALTY
¡WHAM!,-554,kaonashi,554,kaonashi
reference_lecture_1,-857,fleabitten,857,fleabitten
CC Star,-7567,my bad,7567,my bad
Jeff Lynne,774,Queens Club,-774,Jeff Lynne
kaonashi,38,andrew's bots,-38,kaonashi
PotHotBot,108,pls STOP we BROKE,-108,PotHotBot
Heffalump Rangers,-1237,Team Name,1237,Team Name
B),2435,Blind Plays,-2435,B)
AAAKJ,168,reference_lecture_2,-168,AAAKJ
PotHotBot,293,Team Name,-293,PotHotBot
reference_staff,-489,PotHotBot,489,PotHotBot
BluffBot,-288,Jeff Lynne,288,Jeff Lynne
B),799,ChocolateWarriors,-799,B)
BluffBot,15653,Blind Plays,-15653,BluffBot
Hurrikeynes,-711,Third Mid,711,Third Mid
AAAKJ,300,kaonashi,-300,AAAKJ
testing,926,yeet,-926,testing
player1,-727,¡WHAM!,727,¡WHAM!
B),-1648,fleabitten,1648,fleabitten
CC Star,-213,AAAKJ,213,AAAKJ
reference_plus,5485,No One,-5485,reference_plus
pls STOP we BROKE,784,reference_random,-784,pls STOP we BROKE
Power JEM ,-4592,CC Star,4592,CC Star
Third Mid,189,reference_staff,-189,Third Mid
TeamRocket,-6860,my bad,6860,my bad
reference_lecture_2,10356,:),-10356,reference_lecture_2
Team Name,441,Flush Boys,-441,Team Name
B),-1744,AAAKJ,1744,AAAKJ
pls STOP we BROKE,-1982,CC Star,1982,CC Star
B),-1943,TeamRocket,1943,TeamRocket
testing,-102,SWEET BUT SALTY,102,SWEET BUT SALTY
reference_random,-17308,Army Leggy,17308,Army Leggy
pls STOP we BROKE,442,BluffBot,-442,pls STOP we BROKE
B),1521,reference_lecture_1,-1521,B)
AP,-357,player1,357,player1
Army Leggy,-115,SWEET BUT SALTY,115,SWEET BUT SALTY
reference_checkcall,488,AP,-488,reference_checkcall
Jigglybluff,146,PokerBrots,-146,Jigglybluff
¡WHAM!,261,:),-261,¡WHAM!
Boners '22,579,Bananarchist,-579,Boners '22
No One,-56971,reference_lecture_2,56971,reference_lecture_2
reference_lecture_1,-17563,Power JEM ,17563,Power JEM 
AlphaOne,1397,ChocolateWarriors,-1397,AlphaOne
AlphaOne,901,reference_lecture_1,-901,AlphaOne
ChocolateWarriors,-704,IeetChips,704,IeetChips
SWEET BUT SALTY,111,CC Star,-111,SWEET BUT SALTY
reference_lecture_2,-208,AlphaOne,208,AlphaOne
Team Name,965,:),-965,Team Name
:),854,reference_random,-854,:)
Power JEM ,-386,IeetChips,386,IeetChips
testing,2174,Third Mid,-2174,testing
IeetChips,-2,SWEET BUT SALTY,2,SWEET BUT SALTY
Hurrikeynes,-1858,BluffBot,1858,BluffBot
fleabitten,7,Blind Plays,-7,fleabitten
Icy,-295,Jigglybluff,295,Jigglybluff
PotHotBot,1143,reference_lecture_1,-1143,PotHotBot
fleabitten,59,21,-59,fleabitten
Power JEM ,-139,YEE,139,YEE
YEE,768,A.L.O.E.,-768,YEE
¡WHAM!,72,AlphaOne,-72,¡WHAM!
Blind Plays,-463,preflop all in,463,preflop all in
TeamRocket,-248,IeetChips,248,IeetChips
21,253,Kappa Sigma C Team,-253,21
AP,-1303,reference_staff,1303,reference_staff
<^-^>,746,ChocolateWarriors,-746,<^-^>
Team Name,-211,Third Mid,211,Third Mid
:),-237,kaonashi,237,kaonashi
maybenot,833,B),-833,maybenot
PotHotBot,221,PokerBrots,-221,PotHotBot
AAAKJ,133,Power JEM ,-133,AAAKJ
AAAKJ,75,Jeff Lynne,-75,AAAKJ
PotHotBot,983,Queens Club,-983,PotHotBot
Bananarchist,358,pls STOP we BROKE,-358,Bananarchist
TeamRocket,-247,21,247,21
pkr face,9511,reference_checkcall,-9511,pkr face
Army Leggy,3566,YEE,-3566,Army Leggy
Jigglybluff,243,BluffBot,-243,Jigglybluff
reference_lecture_1,-1086,TeamRocket,1086,TeamRocket
reference_staff,16831,reference_random,-16831,reference_staff
ChocolateWarriors,-544,AlphaFish,544,AlphaFish
21,813,Hurrikeynes,-813,21
reference_checkcall,-957,yeet,957,yeet
Boners '22,358,Heffalump Rangers,-358,Boners '22
andrew's bots,1755,yeet,-1755,andrew's bots
reference_lecture_2,996,CC Star,-996,reference_lecture_2
Blind Plays,-4032,pkr face,4032,pkr face
Flush Boys,-256,Jeff Lynne,256,Jeff Lynne
BluffBot,-5175,reference_staff,5175,reference_staff
Third Mid,1026,player1,-1026,Third Mid
my bad,6801,BluffBot,-6801,my bad
AlphaFish,370,Blind Plays,-370,AlphaFish
Bananarchist,682,¡WHAM!,-682,Bananarchist
BadBeatBot,-5,kaonashi,5,kaonashi
pls STOP we BROKE,-615,preflop all in,615,preflop all in
preflop all in,518,21,-518,preflop all in
Hurrikeynes,-1023,:),1023,:)
reference_staff,-1917,B),1917,B)
ChocolateWarriors,-554,LadyMooseLizardPhi,554,LadyMooseLizardPhi
Diamond Dogs,-375,Daniel Negreanu,375,Daniel Negreanu
LadyMooseLizardPhi,-890,PokerBrots,890,PokerBrots
¡WHAM!,137,Third Mid,-137,¡WHAM!
Jigglybluff,355,¡WHAM!,-355,Jigglybluff
AlphaOne,170,PokerBrots,-170,AlphaOne
¡WHAM!,-235,AlphaOne,235,AlphaOne
YEE,-3665,my bad,3665,my bad
Third Mid,-170,Jigglybluff,170,Jigglybluff
fleabitten,290,Bananarchist,-290,fleabitten
andrew's bots,928,ChocolateWarriors,-928,andrew's bots
Queens Club,-387,SWEET BUT SALTY,387,SWEET BUT SALTY
No One,-4895,PotHotBot,4895,PotHotBot
No One,828,yeet,-828,No One
Blind Plays,-354,preflop all in,354,preflop all in
Power JEM ,1498,LadyMooseLizardPhi,-1498,Power JEM 
Queens Club,1993,kaonashi,-1993,Queens Club
Icy,1243,Hurrikeynes,-1243,Icy
Third Mid,193,TeamRocket,-193,Third Mid
Icy,2747,Third Mid,-2747,Icy
Boners '22,-301,AlphaFish,301,AlphaFish
¡WHAM!,-198,maybenot,198,maybenot
Hurrikeynes,-451,my bad,451,my bad
SWEET BUT SALTY,522,AlphaOne,-522,SWEET BUT SALTY
:),17,Power JEM ,-17,:)
IeetChips,-812,Army Leggy,812,Army Leggy
SWEET BUT SALTY,279,Boners '22,-279,SWEET BUT SALTY
Hurrikeynes,-609,A.L.O.E.,609,A.L.O.E.
pls STOP we BROKE,502,<^-^>,-502,pls STOP we BROKE
AAAKJ,465,A.L.O.E.,-465,AAAKJ
YEE,-2102,my bad,2102,my bad
Daniel Negreanu,-783,CC Star,783,CC Star
Jeff Lynne,-44,fleabitten,44,fleabitten
Jigglybluff,236,LadyMooseLizardPhi,-236,Jigglybluff
Team Name,-433,maybenot,433,maybenot
<^-^>,7531,Kappa Sigma C Team,-7531,<^-^>
GoKinCobra,728,Kappa Sigma C Team,-728,GoKinCobra
pkr face,1273,AP,-1273,pkr face
reference_plus,-314,fleabitten,314,fleabitten
Bananarchist,-339,GoKinCobra,339,GoKinCobra
pls STOP we BROKE,-256,kaonashi,256,kaonashi
IeetChips,-2,fleabitten,2,fleabitten
Army Leggy,-100,LadyMooseLizardPhi,100,LadyMooseLizardPhi
reference_random,-3173,B),3173,B)
fleabitten,24,21,-24,fleabitten
Jigglybluff,168,Diamond Dogs,-168,Jigglybluff
:),-131,¡WHAM!,131,¡WHAM!
Team Name,-2327,Kappa Sigma C Team,2327,Kappa Sigma C Team
21,2,IeetChips,-2,21
YEE,418,:),-418,YEE
IeetChips,-5,pls STOP we BROKE,5,pls STOP we BROKE
reference_staff,-1574,Queens Club,1574,Queens Club
reference_random,-1201,YEE,1201,YEE
Heffalump Rangers,-303,maybenot,303,maybenot
reference_random,-19967,reference_lecture_1,19967,reference_lecture_1
reference_checkcall,-11941,preflop all in,11941,preflop all in
AP,-730,Daniel Negreanu,730,Daniel Negreanu
Flush Boys,-16,IeetChips,16,IeetChips
player1,-867,Flush Boys,867,Flush Boys
Power JEM ,2252,AlphaOne,-2252,Power JEM 
BluffBot,-707,21,707,21
Kappa Sigma C Team,17768,Power JEM ,-17768,Kappa Sigma C Team
Power JEM ,-2592,CC Star,2592,CC Star
fleabitten,39,pkr face,-39,fleabitten
reference_staff,46723,No One,-46723,reference_staff
CC Star,1876,testing,-1876,CC Star
Bananarchist,5681,No One,-5681,Bananarchist
Diamond Dogs,-358,LadyMooseLizardPhi,358,LadyMooseLizardPhi
fleabitten,-398,AAAKJ,398,AAAKJ
andrew's bots,462,Bananarchist,-462,andrew's bots
kaonashi,422,CC Star,-422,kaonashi
BluffBot,-5710,CC Star,5710,CC Star
CC Star,-438,pls STOP we BROKE,438,pls STOP we BROKE
¡WHAM!,46,reference_lecture_1,-46,¡WHAM!
preflop all in,-2095,reference_staff,2095,reference_staff
Heffalump Rangers,-256,BadBeatBot,256,BadBeatBot
BadBeatBot,-165,Jeff Lynne,165,Jeff Lynne
Team Name,14703,reference_random,-14703,Team Name
yeet,-292,Bananarchist,292,Bananarchist
andrew's bots,-7,Blind Plays,7,Blind Plays
Flush Boys,-149,SWEET BUT SALTY,149,SWEET BUT SALTY
kaonashi,69,Boners '22,-69,kaonashi
CC Star,-52,kaonashi,52,kaonashi
LadyMooseLizardPhi,161,:),-161,LadyMooseLizardPhi
:),-2193,reference_staff,2193,reference_staff
:),-278,¡WHAM!,278,¡WHAM!
player1,-1891,Power JEM ,1891,Power JEM 
reference_staff,-245,Jeff Lynne,245,Jeff Lynne
fleabitten,62,andrew's bots,-62,fleabitten
andrew's bots,-5,Blind Plays,5,Blind Plays
pls STOP we BROKE,-441,AlphaOne,441,AlphaOne
AlphaOne,383,CC Star,-383,AlphaOne
Flush Boys,159,:),-159,Flush Boys
PokerBrots,-1740,Icy,1740,Icy
AP,-6860,my bad,6860,my bad
SWEET BUT SALTY,818,ChocolateWarriors,-818,SWEET BUT SALTY
B),-3034,testing,3034,testing
Boners '22,-167,AlphaFish,167,AlphaFish
preflop all in,-481,reference_plus,481,reference_plus
fleabitten,854,preflop all in,-854,fleabitten
testing,3019,Queens Club,-3019,testing
B),-1912,¡WHAM!,1912,¡WHAM!
<^-^>,659,IeetChips,-659,<^-^>
Kappa Sigma C Team,-370,preflop all in,370,preflop all in
YEE,-300,PotHotBot,300,PotHotBot
reference_lecture_2,397,IeetChips,-397,reference_lecture_2
Blind Plays,-1,pls STOP we BROKE,1,pls STOP we BROKE
fleabitten,328,Power JEM ,-328,fleabitten
reference_checkcall,16,reference_lecture_1,-16,reference_checkcall
reference_checkcall,-3263,Queens Club,3263,Queens Club
testing,-64,BadBeatBot,64,BadBeatBot
Heffalump Rangers,-411,PotHotBot,411,PotHotBot
SWEET BUT SALTY,426,AlphaOne,-426,SWEET BUT SALTY
reference_staff,-129,testing,129,testing
IeetChips,-346,testing,346,testing
PotHotBot,170,Diamond Dogs,-170,PotHotBot
YEE,-1739,Icy,1739,Icy
testing,663,Flush Boys,-663,testing
Jeff Lynne,325,testing,-325,Jeff Lynne
<^-^>,1402,YEE,-1402,<^-^>
Kappa Sigma C Team,-831,Jeff Lynne,831,Jeff Lynne
Jeff Lynne,597,Diamond Dogs,-597,Jeff Lynne
PokerBrots,2915,Diamond Dogs,-2915,PokerBrots
SWEET BUT SALTY,76,TeamRocket,-76,SWEET BUT SALTY
Team Name,15244,reference_random,-15244,Team Name
Jeff Lynne,867,player1,-867,Jeff Lynne
maybenot,288,<^-^>,-288,maybenot
Icy,-142,AlphaFish,142,AlphaFish
YEE,697,AP,-697,YEE
pkr face,63420,No One,-63420,pkr face
Diamond Dogs,274,yeet,-274,Diamond Dogs
pls STOP we BROKE,-1471,preflop all in,1471,preflop all in
TeamRocket,272,AlphaOne,-272,TeamRocket
Jeff Lynne,363,reference_random,-363,Jeff Lynne
ChocolateWarriors,-696,Diamond Dogs,696,Diamond Dogs
Blind Plays,-13,AlphaFish,13,AlphaFish
¡WHAM!,115,Heffalump Rangers,-115,¡WHAM!
Hurrikeynes,-498,preflop all in,498,preflop all in
Power JEM ,-72,IeetChips,72,IeetChips
Boners '22,-5771,my bad,5771,my bad
21,-2878,pkr face,2878,pkr face
Jigglybluff,219,CC Star,-219,Jigglybluff
Daniel Negreanu,-1541,Queens Club,1541,Queens Club
Diamond Dogs,1407,B),-1407,Diamond Dogs
reference_checkcall,-1433,No One,1433,No One
Flush Boys,-2020,Power JEM ,2020,Power JEM 
pls STOP we BROKE,234,andrew's bots,-234,pls STOP we BROKE
B),-265,testing,265,testing
fleabitten,426,Team Name,-426,fleabitten
reference_lecture_2,2155,yeet,-2155,reference_lecture_2
Team Name,2592,:),-2592,Team Name
reference_plus,362,reference_staff,-362,reference_plus
LadyMooseLizardPhi,699,AP,-699,LadyMooseLizardPhi
Jigglybluff,340,BadBeatBot,-340,Jigglybluff
<^-^>,9374,reference_lecture_1,-9374,<^-^>
BadBeatBot,52,LadyMooseLizardPhi,-52,BadBeatBot
Third Mid,-223,¡WHAM!,223,¡WHAM!
YEE,69,andrew's bots,-69,YEE
BluffBot,-2918,PokerBrots,2918,PokerBrots
Third Mid,-115,Daniel Negreanu,115,Daniel Negreanu
Bananarchist,-226,TeamRocket,226,TeamRocket
BluffBot,-690,AlphaOne,690,AlphaOne
ChocolateWarriors,-349,:),349,:)
AAAKJ,309,Boners '22,-309,AAAKJ
TeamRocket,438,player1,-438,TeamRocket
pls STOP we BROKE,833,reference_lecture_1,-833,pls STOP we BROKE
maybenot,-2893,BluffBot,2893,BluffBot
CC Star,7192,BadBeatBot,-7192,CC Star
CC Star,-2462,<^-^>,2462,<^-^>
TeamRocket,-15287,yeet,15287,yeet
SWEET BUT SALTY,173,¡WHAM!,-173,SWEET BUT SALTY
reference_lecture_1,-1916,my bad,1916,my bad
ChocolateWarriors,-743,PokerBrots,743,PokerBrots
andrew's bots,37989,No One,-37989,andrew's bots
reference_plus,-422,kaonashi,422,kaonashi
IeetChips,101,andrew's bots,-101,IeetChips
IeetChips,100,TeamRocket,-100,IeetChips
AlphaFish,1841,B),-1841,AlphaFish
Icy,5623,B),-5623,Icy
kaonashi,-358,Boners '22,358,Boners '22
reference_lecture_2,20129,reference_random,-20129,reference_lecture_2
AAAKJ,361,LadyMooseLizardPhi,-361,AAAKJ
PotHotBot,1162,reference_lecture_1,-1162,PotHotBot
SWEET BUT SALTY,121,pls STOP we BROKE,-121,SWEET BUT SALTY
CC Star,4184,Power JEM ,-4184,CC Star
yeet,1215,AP,-1215,yeet
SWEET BUT SALTY,288,GoKinCobra,-288,SWEET BUT SALTY
Kappa Sigma C Team,-216,AAAKJ,216,AAAKJ
B),-1250,AlphaFish,1250,AlphaFish
Daniel Negreanu,-1578,testing,1578,testing
LadyMooseLizardPhi,273,BadBeatBot,-273,LadyMooseLizardPhi
pls STOP we BROKE,185,CC Star,-185,pls STOP we BROKE
BadBeatBot,1815,B),-1815,BadBeatBot
ChocolateWarriors,-683,maybenot,683,maybenot
Jeff Lynne,185,preflop all in,-185,Jeff Lynne
CC Star,-257,Jigglybluff,257,Jigglybluff
AlphaOne,600,reference_random,-600,AlphaOne
AP,-693,Blind Plays,693,Blind Plays
maybenot,21,fleabitten,-21,maybenot
TeamRocket,-23,reference_staff,23,reference_staff
PotHotBot,64,21,-64,PotHotBot
reference_lecture_2,-342,reference_staff,342,reference_staff
Hurrikeynes,-636,reference_plus,636,reference_plus
:),273,testing,-273,:)
Army Leggy,8008,reference_lecture_1,-8008,Army Leggy
21,444,:),-444,21
LadyMooseLizardPhi,1038,ChocolateWarriors,-1038,LadyMooseLizardPhi
kaonashi,-239,PotHotBot,239,PotHotBot
A.L.O.E.,-678,Jeff Lynne,678,Jeff Lynne
Icy,-185,Jigglybluff,185,Jigglybluff
:),741,BluffBot,-741,:)
GoKinCobra,427,Army Leggy,-427,GoKinCobra
Hurrikeynes,-1305,<^-^>,1305,<^-^>
:),-975,preflop all in,975,preflop all in
fleabitten,198,Team Name,-198,fleabitten
Flush Boys,-482,<^-^>,482,<^-^>
reference_plus,159,BadBeatBot,-159,reference_plus
Blind Plays,578,BluffBot,-578,Blind Plays
maybenot,-49,AAAKJ,49,AAAKJ
IeetChips,-717,Icy,717,Icy
A.L.O.E.,-620,reference_staff,620,reference_staff
Power JEM ,-139,fleabitten,139,fleabitten
Team Name,1212,AP,-1212,Team Name
BluffBot,-2416,Army Leggy,2416,Army Leggy
reference_staff,210,BadBeatBot,-210,reference_staff
Power JEM ,-3671,my bad,3671,my bad
Jigglybluff,365,my bad,-365,Jigglybluff
No One,-39784,Army Leggy,39784,Army Leggy
Hurrikeynes,-1346,Team Name,1346,Team Name
Power JEM ,3101,reference_random,-3101,Power JEM 
Jeff Lynne,293,Power JEM ,-293,Jeff Lynne
SWEET BUT SALTY,775,reference_checkcall,-775,SWEET BUT SALTY
yeet,-256,AlphaFish,256,AlphaFish
reference_staff,-1002,preflop all in,1002,preflop all in
SWEET BUT SALTY,10,Power JEM ,-10,SWEET BUT SALTY
:),-286,Diamond Dogs,286,Diamond Dogs
Queens Club,-2658,Icy,2658,Icy
Jeff Lynne,81,pls STOP we BROKE,-81,Jeff Lynne
Heffalump Rangers,-5178,pkr face,5178,pkr face
AlphaOne,-374,reference_plus,374,reference_plus
ChocolateWarriors,-2540,pkr face,2540,pkr face
yeet,-2080,pkr face,2080,pkr face
reference_lecture_1,17035,reference_random,-17035,reference_lecture_1
Hurrikeynes,-367,player1,367,player1
Team Name,1167,AP,-1167,Team Name
Queens Club,-34,Team Name,34,Team Name
reference_random,-838,player1,838,player1
¡WHAM!,658,BluffBot,-658,¡WHAM!
Power JEM ,-31080,Kappa Sigma C Team,31080,Kappa Sigma C Team
Army Leggy,522,my bad,-522,Army Leggy
player1,-1000,AAAKJ,1000,AAAKJ
ChocolateWarriors,-1468,Icy,1468,Icy
LadyMooseLizardPhi,-3560,reference_staff,3560,reference_staff
PotHotBot,-536,AlphaOne,536,AlphaOne
B),-8392,reference_lecture_2,8392,reference_lecture_2
TeamRocket,1062,reference_random,-1062,TeamRocket
<^-^>,-324,SWEET BUT SALTY,324,SWEET BUT SALTY
Jigglybluff,258,LadyMooseLizardPhi,-258,Jigglybluff
:),-5737,<^-^>,5737,<^-^>
fleabitten,931,player1,-931,fleabitten
BluffBot,-606,GoKinCobra,606,GoKinCobra
kaonashi,8,BadBeatBot,-8,kaonashi
SWEET BUT SALTY,6425,No One,-6425,SWEET BUT SALTY
andrew's bots,1768,:),-1768,andrew's bots
No One,-5854,A.L.O.E.,5854,A.L.O.E.
Queens Club,1416,LadyMooseLizardPhi,-1416,Queens Club
my bad,-388,reference_plus,388,reference_plus
TeamRocket,-48,A.L.O.E.,48,A.L.O.E.
Flush Boys,-135,Diamond Dogs,135,Diamond Dogs
Army Leggy,11903,:),-11903,Army Leggy
<^-^>,705,CC Star,-705,<^-^>
Diamond Dogs,-4338,my bad,4338,my bad
Boners '22,400,Icy,-400,Boners '22
AlphaFish,1743,B),-1743,AlphaFish
Power JEM ,2249,AlphaOne,-2249,Power JEM 
kaonashi,822,my bad,-822,kaonashi
Diamond Dogs,397,TeamRocket,-397,Diamond Dogs
Jigglybluff,341,BluffBot,-341,Jigglybluff
reference_checkcall,-919,maybenot,919,maybenot
Jeff Lynne,5986,No One,-5986,Jeff Lynne
LadyMooseLizardPhi,58,PokerBrots,-58,LadyMooseLizardPhi
player1,-1066,LadyMooseLizardPhi,1066,LadyMooseLizardPhi
fleabitten,189,Power JEM ,-189,fleabitten
reference_lecture_2,1023,my bad,-1023,reference_lecture_2
No One,-7871,Jeff Lynne,7871,Jeff Lynne
testing,4024,TeamRocket,-4024,testing
fleabitten,245,Kappa Sigma C Team,-245,fleabitten
BadBeatBot,-14,PokerBrots,14,PokerBrots
my bad,2654,Bananarchist,-2654,my bad
yeet,-469,kaonashi,469,kaonashi
TeamRocket,4,Power JEM ,-4,TeamRocket
<^-^>,-314,Bananarchist,314,Bananarchist
LadyMooseLizardPhi,146,reference_staff,-146,LadyMooseLizardPhi
Bananarchist,280,Boners '22,-280,Bananarchist
Flush Boys,-407,AlphaOne,407,AlphaOne
LadyMooseLizardPhi,-423,kaonashi,423,kaonashi
PokerBrots,1425,player1,-1425,PokerBrots
AlphaFish,-168,reference_plus,168,reference_plus
Heffalump Rangers,-417,maybenot,417,maybenot
reference_plus,282,Boners '22,-282,reference_plus
Jeff Lynne,112,AlphaFish,-112,Jeff Lynne
Boners '22,93,TeamRocket,-93,Boners '22
reference_random,-894,AlphaOne,894,AlphaOne
<^-^>,1846,yeet,-1846,<^-^>
Bananarchist,-744,SWEET BUT SALTY,744,SWEET BUT SALTY
AlphaOne,128,Boners '22,-128,AlphaOne
Diamond Dogs,867,ChocolateWarriors,-867,Diamond Dogs
Boners '22,510,CC Star,-510,Boners '22
Icy,2546,<^-^>,-2546,Icy
AlphaFish,-244,SWEET BUT SALTY,244,SWEET BUT SALTY
Heffalump Rangers,-6758,reference_staff,6758,reference_staff
kaonashi,307,Daniel Negreanu,-307,kaonashi
reference_lecture_2,-199,AlphaOne,199,AlphaOne
BadBeatBot,86,Kappa Sigma C Team,-86,BadBeatBot
Queens Club,-1090,21,1090,21
GoKinCobra,1208,player1,-1208,GoKinCobra
Hurrikeynes,-1335,Army Leggy,1335,Army Leggy
Jigglybluff,413,<^-^>,-413,Jigglybluff
Power JEM ,426,Flush Boys,-426,Power JEM 
Bananarchist,245,Boners '22,-245,Bananarchist
testing,3263,BluffBot,-3263,testing
Queens Club,1370,Daniel Negreanu,-1370,Queens Club
fleabitten,95,Flush Boys,-95,fleabitten
PokerBrots,10183,reference_checkcall,-10183,PokerBrots
AP,-373,player1,373,player1
reference_random,-551,Jeff Lynne,551,Jeff Lynne
Queens Club,-3898,pkr face,3898,pkr face
No One,-53939,reference_staff,53939,reference_staff
Daniel Negreanu,-2577,<^-^>,2577,<^-^>
No One,-32647,my bad,32647,my bad
preflop all in,2523,Heffalump Rangers,-2523,preflop all in
Flush Boys,700,AP,-700,Flush Boys
Diamond Dogs,253,:),-253,Diamond Dogs
TeamRocket,-442,preflop all in,442,preflop all in
No One,-5400,AAAKJ,5400,AAAKJ
reference_plus,101,pls STOP we BROKE,-101,reference_plus
testing,437,Power JEM ,-437,testing
TeamRocket,732,Heffalump Rangers,-732,TeamRocket
Bananarchist,746,Hurrikeynes,-746,Bananarchist
21,-183,fleabitten,183,fleabitten
Power JEM ,-12,pls STOP we BROKE,12,pls STOP we BROKE
Diamond Dogs,-935,Jeff Lynne,935,Jeff Lynne
TeamRocket,134,Flush Boys,-134,TeamRocket
BadBeatBot,-55,AlphaOne,55,AlphaOne
21,241,CC Star,-241,21
AlphaFish,554,Kappa Sigma C Team,-554,AlphaFish
21,-155,Third Mid,155,Third Mid
reference_lecture_2,-1396,my bad,1396,my bad
Flush Boys,-110,21,110,21
A.L.O.E.,-181,my bad,181,my bad
:),-35,¡WHAM!,35,¡WHAM!
Power JEM ,8724,maybenot,-8724,Power JEM 
Boners '22,-88,AlphaFish,88,AlphaFish
kaonashi,516,Queens Club,-516,kaonashi
YEE,-214,Boners '22,214,Boners '22
PokerBrots,3700,player1,-3700,PokerBrots
fleabitten,124,pkr face,-124,fleabitten
No One,-40648,andrew's bots,40648,andrew's bots
PotHotBot,549,¡WHAM!,-549,PotHotBot
fleabitten,277,AlphaFish,-277,fleabitten
maybenot,504,¡WHAM!,-504,maybenot
PotHotBot,1074,Team Name,-1074,PotHotBot
ChocolateWarriors,-230,TeamRocket,230,TeamRocket
reference_lecture_2,-1320,Icy,1320,Icy
GoKinCobra,658,Boners '22,-658,GoKinCobra
Blind Plays,57,Army Leggy,-57,Blind Plays
<^-^>,-2758,my bad,2758,my bad
Icy,-228,Jigglybluff,228,Jigglybluff
andrew's bots,-921,BluffBot,921,BluffBot
A.L.O.E.,436,AlphaFish,-436,A.L.O.E.
ChocolateWarriors,-574,AlphaOne,574,AlphaOne
No One,-39783,CC Star,39783,CC Star
Power JEM ,-1264,Army Leggy,1264,Army Leggy
Kappa Sigma C Team,-189,LadyMooseLizardPhi,189,LadyMooseLizardPhi
AlphaFish,835,reference_lecture_1,-835,AlphaFish
ChocolateWarriors,-657,AAAKJ,657,AAAKJ
<^-^>,-127,pls STOP we BROKE,127,pls STOP we BROKE
Kappa Sigma C Team,-10744,PokerBrots,10744,PokerBrots
BadBeatBot,-504,Queens Club,504,Queens Club
preflop all in,-286,Team Name,286,Team Name
